symbol,signal_date,entry_date,target_exit_date,entry_price,quantity,entry_cost,entry_fee,reserved,momentum,sigma,correction_sigma,volume_rank,entry_time,target_exit_time,exit_date,exit_price,exit_fee,funding_cost,pnl,return_on_reserved,holding_days_actual,holding_hours_actual,exit_reason,mode
TAOUSDT,2026-01-13 00:00:00+00:00,2026-01-15 00:00:00+00:00,2026-01-20 00:00:00+00:00,281.7695999877122,517.6137552085584,145993.66857400633,145.84782075325307,145993.6685740063,1.650249690840671,0.04003806841727463,1.0,33.0,2026-01-15 03:00:00+00:00,2026-01-20 03:00:00+00:00,2026-01-20 03:00:00+00:00,250.144865,129.47842291878789,0.0,-16644.72407813724,-0.1140099035849612,5,120.0,scheduled,full
BTCUSDT,2026-01-14 00:00:00+00:00,2026-01-15 00:00:00+00:00,2026-01-20 00:00:00+00:00,95526.87546131558,0.7982791942605295,76333.37429065844,76.25711717348496,76333.37429065842,1.6475038187359168,0.014353416582290942,1.0,1.0,2026-01-15 15:00:00+00:00,2026-01-20 15:00:00+00:00,2026-01-20 15:00:00+00:00,90451.35170000001,72.20543215485179,0.0,-4200.147567961496,-0.055023737742398014,5,120.0,scheduled,full
SUIUSDT,2026-01-14 00:00:00+00:00,2026-01-15 00:00:00+00:00,2026-01-20 00:00:00+00:00,1.7800877683552714,45117.36957934395,80393.19060628294,80.31287772855438,80393.19060628292,1.7351268662627997,0.03960346507083733,1.0,12.0,2026-01-15 03:00:00+00:00,2026-01-20 03:00:00+00:00,2026-01-20 03:00:00+00:00,1.5596198000000001,70.3659429198625,0.0,-10097.613629340296,-0.12560284712162106,5,120.0,scheduled,full
币安人生USDT,2026-01-14 00:00:00+00:00,2026-01-15 00:00:00+00:00,2026-01-20 00:00:00+00:00,0.2376763235857778,316696.2382211937,75346.46879145288,75.27119759385901,75346.46879145286,1.626203429570864,0.10882006286727791,1.0,30.0,2026-01-15 02:00:00+00:00,2026-01-20 02:00:00+00:00,2026-01-20 02:00:00+00:00,0.206186855,65.29860134915873,0.0,-10113.166043643309,-0.1342221633721808,5,120.0,scheduled,full
XMRUSDT,2026-01-13 00:00:00+00:00,2026-01-16 00:00:00+00:00,2026-01-21 00:00:00+00:00,644.6798166607928,243.68198035252243,157253.95127162026,157.09685441720305,157253.95127162026,1.9420919849407439,0.05118964584473823,1.0,46.0,2026-01-16 18:00:00+00:00,2026-01-21 18:00:00+00:00,2026-01-21 18:00:00+00:00,513.86294,125.21913884896941,0.0,-32160.031561499825,-0.2045101652546124,5,120.0,scheduled,full
CLOUSDT,2026-01-14 00:00:00+00:00,2026-01-16 00:00:00+00:00,2026-01-21 00:00:00+00:00,0.6090141241280262,117925.63660179837,71890.19666557142,71.81837828728415,71890.19666557142,1.5516066810464506,0.1490477534074988,1.0,46.0,2026-01-16 03:00:00+00:00,2026-01-21 03:00:00+00:00,2026-01-21 03:00:00+00:00,0.62278845,73.44272443449728,0.0,1479.0850444913522,0.020574224485321146,5,120.0,scheduled,full
HUSDT,2026-01-15 00:00:00+00:00,2026-01-17 00:00:00+00:00,2026-01-22 00:00:00+00:00,0.18824647669265443,409845.3249109452,77229.09034184508,77.15193840344163,77229.09034184506,1.2491035484669746,0.04818894508320413,1.0,39.0,2026-01-17 11:00:00+00:00,2026-01-22 11:00:00+00:00,2026-01-22 11:00:00+00:00,0.157911005,64.7190871512389,0.0,-12574.72227775742,-0.16282364873258198,5,120.0,scheduled,full
SOLUSDT,2026-01-15 00:00:00+00:00,2026-01-18 00:00:00+00:00,2026-01-23 00:00:00+00:00,139.32533360110537,709.7143760132088,98980.0733917402,98.88119219954066,98980.07339174018,1.6009040162700752,0.021266315495333366,1.0,3.0,2026-01-18 23:00:00+00:00,2026-01-23 23:00:00+00:00,2026-01-23 23:00:00+00:00,127.53620000000001,90.51427460209581,0.0,-8556.313064246482,-0.0864448042019789,5,120.0,scheduled,full
VIRTUALUSDT,2026-01-17 00:00:00+00:00,2026-01-18 00:00:00+00:00,2026-01-23 00:00:00+00:00,0.8841287728719984,72027.60907274456,63745.363304012055,63.68168162238967,63745.36330401205,1.0032943089043789,0.06795692081580385,1.0,50.0,2026-01-18 23:00:00+00:00,2026-01-23 23:00:00+00:00,2026-01-23 23:00:00+00:00,0.83348305,60.03379129415881,0.0,-3771.605801147409,-0.05916674728419077,5,120.0,scheduled,full
ETHUSDT,2026-01-17 00:00:00+00:00,2026-01-19 00:00:00+00:00,2026-01-24 00:00:00+00:00,3233.8342287602436,21.991448477939727,71187.81552680682,71.11669882797885,71187.81552680682,1.1204317691430403,0.022938240419754195,1.0,2.0,2026-01-19 00:00:00+00:00,2026-01-24 00:00:00+00:00,2026-01-24 00:00:00+00:00,2953.60246,64.95399632340603,0.0,-6298.773199724194,-0.08848105751120144,5,120.0,scheduled,full
AXSUSDT,2026-01-18 00:00:00+00:00,2026-01-19 00:00:00+00:00,2026-01-24 00:00:00+00:00,1.6681101313384465,26585.55498967048,44391.98125915024,44.347633625524715,44391.981259150234,1.6620184356088927,0.10888515998589203,1.0,37.0,2026-01-19 15:00:00+00:00,2026-01-24 15:00:00+00:00,2026-01-24 15:00:00+00:00,2.686656,71.42624082632814,0.0,26962.833326351567,0.6073807152005384,5,120.0,scheduled,full
BNBUSDT,2026-01-18 00:00:00+00:00,2026-01-19 00:00:00+00:00,2026-01-24 00:00:00+00:00,919.3979959070064,40.38353847451431,37165.67288544305,37.12854434110194,37165.67288544304,1.3914682732184571,0.014385945038831675,1.0,9.0,2026-01-19 00:00:00+00:00,2026-01-24 00:00:00+00:00,2026-01-24 00:00:00+00:00,891.6439550000001,36.007737962310614,0.0,-1193.9426610947485,-0.03212487675858518,5,120.0,scheduled,full
PUMPUSDT,2026-01-18 00:00:00+00:00,2026-01-19 00:00:00+00:00,2026-01-24 00:00:00+00:00,0.002433684194599794,14105080.765186695,34361.63943391021,34.327312121788424,34361.63943391021,1.2864863562522935,0.06263766292649359,1.0,28.0,2026-01-19 00:00:00+00:00,2026-01-24 00:00:00+00:00,2026-01-24 00:00:00+00:00,0.0023938025,33.76477759840583,0.0,-630.6266131027951,-0.018352634609175644,5,120.0,scheduled,full
DASHUSDT,2026-01-18 00:00:00+00:00,2026-01-20 00:00:00+00:00,2026-01-25 00:00:00+00:00,70.01354397238909,439.4870874215142,30800.818569003877,30.770048520483392,30800.818569003874,1.1531706141855826,0.12075914381368888,1.0,13.0,2026-01-20 08:00:00+00:00,2026-01-25 08:00:00+00:00,2026-01-25 08:00:00+00:00,63.698135,27.994507825332413,0.0,-2834.3052514967967,-0.09202045215606945,5,120.0,scheduled,full
WIFUSDT,2026-01-19 00:00:00+00:00,2026-01-20 00:00:00+00:00,2026-01-25 00:00:00+00:00,0.3299713490737257,202625.54352707285,66927.48457837959,66.86062395442517,66927.48457837958,0.8096023597914734,0.06746222723064098,1.0,36.0,2026-01-20 16:00:00+00:00,2026-01-25 16:00:00+00:00,2026-01-25 16:00:00+00:00,0.32903540000000003,66.67097676464783,0.0,-323.1787904964149,-0.004828790332287722,5,120.0,scheduled,full
DUSKUSDT,2026-01-19 00:00:00+00:00,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,0.17851348353792554,879128.8213936962,157093.28473396506,156.9363483855795,157093.28473396503,2.1243273605174213,0.15378698789324746,1.0,45.0,2026-01-22 16:00:00+00:00,2026-01-27 16:00:00+00:00,2026-01-27 16:00:00+00:00,0.14628682,128.6049596520318,0.0,-28616.930041585292,-0.1821652026058759,5,120.0,scheduled,full
BERAUSDT,2026-01-20 00:00:00+00:00,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,0.7994238129408834,193837.30184207927,155113.1130836967,154.95815492876795,155113.1130836967,0.839295861280466,0.09988686481137957,1.0,49.0,2026-01-22 08:00:00+00:00,2026-01-27 08:00:00+00:00,2026-01-27 08:00:00+00:00,0.65297335,126.57059233878367,0.0,-28669.09133725181,-0.18482699990543291,5,120.0,scheduled,full
RIVERUSDT,2026-01-20 00:00:00+00:00,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,29.711936978710572,5215.350148319168,155113.1130836967,154.95815492876795,155113.1130836967,1.4702268678741235,0.17927874880163766,1.0,6.0,2026-01-22 10:00:00+00:00,2026-01-27 10:00:00+00:00,2026-01-27 10:00:00+00:00,55.2413655,288.1030637537784,0.0,132701.84760632785,0.855516628917917,5,120.0,scheduled,full
CLOUSDT,2026-01-21 00:00:00+00:00,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,0.5794374582774816,108725.02192177696,63062.34970387143,62.99935035351791,63062.34970387142,0.6948516094244187,0.157237036327807,1.0,40.0,2026-01-22 08:00:00+00:00,2026-01-27 08:00:00+00:00,2026-01-27 08:00:00+00:00,0.3634182,39.51265176177273,0.0,-23589.210593860473,-0.3740617135998078,5,120.0,scheduled,full
FHEUSDT,2026-01-21 00:00:00+00:00,2026-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,0.1271667430498457,1233142.5224763483,156971.53301788794,156.81471829958838,156971.53301788794,1.9480797754619665,0.1670675982356868,1.0,48.0,2026-01-22 16:00:00+00:00,2026-01-27 16:00:00+00:00,2026-01-27 16:00:00+00:00,0.129705115,159.94489268918488,0.0,2813.414778607752,0.0179230891392718,5,120.0,scheduled,full
币安人生USDT,2026-01-23 00:00:00+00:00,2026-01-25 00:00:00+00:00,2026-01-30 00:00:00+00:00,0.15325810460268224,1055490.9797689936,161924.3095316086,161.76254698462398,161924.3095316086,0.5325520527318308,0.13773534138005308,1.0,27.0,2026-01-25 17:00:00+00:00,2026-01-30 17:00:00+00:00,2026-01-30 17:00:00+00:00,0.162848535,171.88515976109522,0.0,9788.965069725527,0.060453955913362487,5,120.0,scheduled,full
0GUSDT,2026-01-24 00:00:00+00:00,2026-01-25 00:00:00+00:00,2026-01-30 00:00:00+00:00,1.066273574439106,88798.95659245503,94778.66483315235,94.68398085230004,94778.66483315233,0.46867161290759873,0.06799803432482757,1.0,50.0,2026-01-25 00:00:00+00:00,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00,0.72853555,64.69319668051035,0.0,-30150.16134932251,-0.3181112690540496,5,120.0,scheduled,full
AXSUSDT,2026-01-24 00:00:00+00:00,2026-01-25 00:00:00+00:00,2026-01-30 00:00:00+00:00,2.301277321154595,72714.3245395706,167503.1618119749,167.3358259859889,167503.16181197483,1.7325026883313113,0.12894634168250807,1.0,14.0,2026-01-25 07:00:00+00:00,2026-01-30 07:00:00+00:00,2026-01-30 07:00:00+00:00,2.0979505000000005,152.55105352495445,0.0,-15104.65934054539,-0.0901753684954355,5,120.0,scheduled,full
PUMPUSDT,2026-01-24 00:00:00+00:00,2026-01-25 00:00:00+00:00,2026-01-30 00:00:00+00:00,0.002539970275864873,36077212.825450346,91726.68326090755,91.63504821269485,91726.68326090754,0.4535798501301186,0.07434462121373697,1.0,24.0,2026-01-25 14:00:00+00:00,2026-01-30 14:00:00+00:00,2026-01-30 14:00:00+00:00,0.0027676155000000003,99.84785341251518,0.0,8021.322298195111,0.08744807958856692,5,120.0,scheduled,full
XMRUSDT,2026-01-24 00:00:00+00:00,2026-01-25 00:00:00+00:00,2026-01-30 00:00:00+00:00,465.13917065106006,223.38286642068013,104008.02534579625,103.9041212245717,104008.02534579625,0.5143099354687065,0.08079501683183578,1.0,18.0,2026-01-25 14:00:00+00:00,2026-01-30 14:00:00+00:00,2026-01-30 14:00:00+00:00,425.417185,95.03091020991677,0.0,-9072.146046089401,-0.0872254426129827,5,120.0,scheduled,full
PAXGUSDT,2026-01-24 00:00:00+00:00,2026-01-26 00:00:00+00:00,2026-01-31 00:00:00+00:00,5011.283200090906,33.39181189818874,167503.16181197486,167.33582598598886,167503.16181197483,2.976678418588664,0.010861515457161717,1.0,29.0,2026-01-26 21:00:00+00:00,2026-01-31 21:00:00+00:00,2026-01-31 21:00:00+00:00,4851.373100000001,161.99613800313284,0.0,-5669.019946845161,-0.033844256344299536,5,120.0,scheduled,full
PIPPINUSDT,2026-01-27 00:00:00+00:00,2026-01-28 00:00:00+00:00,2026-02-02 00:00:00+00:00,0.38826481079508607,388947.816484592,151165.7651269285,151.01475037655197,151165.7651269285,0.7099374072107207,0.15155199516004447,1.0,20.0,2026-01-28 21:00:00+00:00,2026-02-02 21:00:00+00:00,2026-02-02 21:00:00+00:00,0.17785103,69.17476977803565,0.0,-82060.1701186709,-0.5428489053045039,5,120.0,scheduled,full
RIVERUSDT,2026-01-27 00:00:00+00:00,2026-01-28 00:00:00+00:00,2026-02-02 00:00:00+00:00,51.04163652387521,3256.5033892639563,166383.47959591215,166.2172623335786,166383.47959591213,1.3799892593280418,0.21241181717310068,1.0,5.0,2026-01-28 09:00:00+00:00,2026-02-02 09:00:00+00:00,2026-02-02 09:00:00+00:00,16.940525500000003,55.16687870666249,0.0,-111271.76776795633,-0.6687669234842122,5,120.0,scheduled,full
XAUUSDT,2026-01-28 00:00:00+00:00,2026-01-29 00:00:00+00:00,2026-02-03 00:00:00+00:00,5429.542755000792,11.660332605370803,63373.58469280894,63.31027441839055,63373.58469280893,2.8422414751685174,0.016522937070958272,1.0,37.0,2026-01-29 15:00:00+00:00,2026-02-03 15:00:00+00:00,2026-02-03 15:00:00+00:00,4913.691925,57.29528216582473,0.0,-6135.5978091500365,-0.09681632874155925,5,120.0,scheduled,full
DUSKUSDT,2026-01-27 00:00:00+00:00,2026-01-30 00:00:00+00:00,2026-02-04 00:00:00+00:00,0.126471907724531,1314262.3158307776,166383.47959591213,166.21726233357856,166383.47959591213,1.2926207573913,0.17619946220837884,1.0,28.0,2026-01-30 01:00:00+00:00,2026-02-04 01:00:00+00:00,2026-02-04 01:00:00+00:00,0.10112941000000002,132.9105725852002,0.0,-33605.81758329712,-0.20197809100346992,5,120.0,scheduled,full
HYPEUSDT,2026-01-27 00:00:00+00:00,2026-01-30 00:00:00+00:00,2026-02-04 00:00:00+00:00,28.68876942002889,3192.386300900888,91677.22012069075,91.58563448620454,91677.22012069073,0.43055441751722073,0.07100895320211674,1.0,13.0,2026-01-30 02:00:00+00:00,2026-02-04 02:00:00+00:00,2026-02-04 02:00:00+00:00,32.9745045,105.26735644479469,0.0,13484.868967659146,0.1470907271174525,5,120.0,scheduled,full
DASHUSDT,2026-01-28 00:00:00+00:00,2026-01-30 00:00:00+00:00,2026-02-04 00:00:00+00:00,51.28159928187627,311.52436137839567,15991.442934216047,15.975467466749299,15991.442934216046,0.717200116984653,0.12775538178480336,1.0,10.0,2026-01-30 01:00:00+00:00,2026-02-04 01:00:00+00:00,2026-02-04 01:00:00+00:00,41.529225,12.937365296664703,0.0,-3067.0150028480093,-0.19179101069645688,5,120.0,scheduled,full
AXSUSDT,2026-01-30 00:00:00+00:00,2026-01-31 00:00:00+00:00,2026-02-05 00:00:00+00:00,1.764209232586528,83131.39866216824,146807.8422186662,146.66118103762855,146807.84221866616,1.1034845085686205,0.15597382246668726,1.0,14.0,2026-01-31 18:00:00+00:00,2026-02-05 18:00:00+00:00,2026-02-05 18:00:00+00:00,1.3583205,112.9190829964957,0.0,-34001.67830516699,-0.23160668933831507,5,120.0,scheduled,full
BERAUSDT,2026-01-30 00:00:00+00:00,2026-01-31 00:00:00+00:00,2026-02-05 00:00:00+00:00,0.5349789471743895,274143.83652338514,146807.84221866616,146.66118103762852,146807.84221866616,0.03163420569385107,0.1086841878447581,1.0,43.0,2026-01-31 11:00:00+00:00,2026-02-05 11:00:00+00:00,2026-02-05 11:00:00+00:00,0.4147925,113.71280731112624,0.0,-33208.74771485105,-0.2262055433345826,5,120.0,scheduled,full
PUMPUSDT,2026-01-30 00:00:00+00:00,2026-01-31 00:00:00+00:00,2026-02-05 00:00:00+00:00,0.002597356104962404,56465565.40992727,146807.8422186662,146.66118103762855,146807.84221866616,0.5796516758633985,0.08046821664697469,1.0,18.0,2026-01-31 14:00:00+00:00,2026-02-05 14:00:00+00:00,2026-02-05 14:00:00+00:00,0.002220889,125.40375309768798,0.0,-21529.492874075906,-0.14665083655414218,5,120.0,scheduled,full
ENSOUSDT,2026-01-31 00:00:00+00:00,2026-02-01 00:00:00+00:00,2026-02-06 00:00:00+00:00,1.1209928850421902,124500.20407575471,139703.40679817693,139.5638429552217,139703.4067981769,0.7121239406408042,0.23531467868194092,1.0,31.0,2026-02-01 04:00:00+00:00,2026-02-06 04:00:00+00:00,2026-02-06 04:00:00+00:00,1.31324305,163.49902772606657,0.0,23632.12190016356,0.1691592384307693,5,120.0,scheduled,full
PAXGUSDT,2026-01-31 00:00:00+00:00,2026-02-02 00:00:00+00:00,2026-02-07 00:00:00+00:00,4687.297255163053,29.774907661657743,139703.4067981769,139.56384295522167,139703.4067981769,0.4434532291993519,0.03181681783936327,1.0,15.0,2026-02-02 01:00:00+00:00,2026-02-07 01:00:00+00:00,2026-02-07 01:00:00+00:00,4928.024755,146.73148203448852,0.0,6881.343754277128,0.049256807059961605,5,120.0,scheduled,full
FHEUSDT,2026-02-02 00:00:00+00:00,2026-02-04 00:00:00+00:00,2026-02-09 00:00:00+00:00,0.10211676273017263,1312563.251807144,134168.74486328708,134.03471015313397,134168.74486328705,1.1224544131544316,0.2061888673456395,1.0,44.0,2026-02-04 10:00:00+00:00,2026-02-09 10:00:00+00:00,2026-02-09 10:00:00+00:00,0.08557719000000001,112.32547478691781,0.0,-21955.59555115619,-0.16364165568909603,5,120.0,scheduled,full
XAUUSDT,2026-02-03 00:00:00+00:00,2026-02-05 00:00:00+00:00,2026-02-10 00:00:00+00:00,4791.938943913199,27.79928936169704,133345.70980273336,133.21249730542795,133345.70980273336,0.47702953455727176,0.032363564262386964,1.0,8.0,2026-02-05 21:00:00+00:00,2026-02-10 21:00:00+00:00,2026-02-10 21:00:00+00:00,5025.935775,139.71744292253007,0.0,6232.015676874173,0.04673577939697935,5,120.0,scheduled,full
DUSKUSDT,2026-02-04 00:00:00+00:00,2026-02-05 00:00:00+00:00,2026-02-10 00:00:00+00:00,0.0887165142214623,1487220.1418351477,132072.92785042664,131.94098686356307,132072.9278504266,0.6581277313356683,0.17241145565574606,1.0,26.0,2026-02-05 15:00:00+00:00,2026-02-10 15:00:00+00:00,2026-02-10 15:00:00+00:00,0.10074960000000001,149.8368344018344,0.0,17614.069717005943,0.13336623942307074,5,120.0,scheduled,full
HYPEUSDT,2026-02-04 00:00:00+00:00,2026-02-05 00:00:00+00:00,2026-02-10 00:00:00+00:00,32.82196573116674,4019.8989891173974,132072.9278504266,131.94098686356304,132072.9278504266,1.0374015867860507,0.07787117926569094,1.0,9.0,2026-02-05 11:00:00+00:00,2026-02-10 11:00:00+00:00,2026-02-10 11:00:00+00:00,29.567209000000002,118.85719357012282,0.0,-13334.591473873908,-0.10096385149404286,5,120.0,scheduled,full
BERAUSDT,2026-02-11 00:00:00+00:00,2026-02-12 00:00:00+00:00,2026-02-17 00:00:00+00:00,0.7771700890411283,165756.28760206848,128949.64962362124,128.8208287948264,128949.64962362124,0.15745383851128258,0.18338884974602482,1.0,28.0,2026-02-12 08:00:00+00:00,2026-02-17 08:00:00+00:00,2026-02-17 08:00:00+00:00,0.6632682,109.94087451650627,0.0,-19118.71598163148,-0.1482649703774711,5,120.0,scheduled,full
1000PEPEUSDT,2026-02-14 00:00:00+00:00,2026-02-15 00:00:00+00:00,2026-02-20 00:00:00+00:00,0.004427259982692355,28831830.225816853,127773.65419472537,127.64600818653884,127773.65419472536,0.06713758033091691,0.08789340364791177,1.0,13.0,2026-02-15 18:00:00+00:00,2026-02-20 18:00:00+00:00,2026-02-20 18:00:00+00:00,0.00426936425,123.09358522817192,0.0,-4803.162551781628,-0.037591180921081525,5,120.0,scheduled,full
HYPEUSDT,2026-02-16 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-02-22 00:00:00+00:00,29.533851939166514,4294.081806684598,126947.59706958484,126.82077629329156,126947.59706958482,0.05704491762617966,0.05635423918403624,1.0,9.0,2026-02-17 11:00:00+00:00,2026-02-22 11:00:00+00:00,2026-02-22 11:00:00+00:00,29.651167,127.32453676166672,0.0,249.61515532022167,0.0019662849954016704,5,120.0,scheduled,full
PIPPINUSDT,2026-02-16 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-02-22 00:00:00+00:00,0.5539257802397627,228949.04122064533,126947.59706958484,126.82077629329156,126947.59706958484,0.46965419533200037,0.18520446227535614,1.0,15.0,2026-02-17 13:00:00+00:00,2026-02-22 13:00:00+00:00,2026-02-22 13:00:00+00:00,0.6298849,144.21154393436208,0.0,17119.73532084287,0.13485671029644528,5,120.0,scheduled,full
ASTERUSDT,2026-02-20 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-02-28 00:00:00+00:00,0.6808910571053908,183631.77956251538,125158.26974096966,125.0332365044652,125158.26974096964,0.9586498660293548,0.06538659802037558,1.0,21.0,2026-02-23 01:00:00+00:00,2026-02-28 01:00:00+00:00,2026-02-28 01:00:00+00:00,0.70274845,129.04694845829937,0.0,3759.6317688714043,0.030039020007646498,5,120.0,scheduled,full
SPACEUSDT,2026-02-21 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-02-28 00:00:00+00:00,0.008304127151367491,9375116.193167707,77930.00908383589,77.85215692690899,77930.00908383589,0.580359276047802,0.19508947588785894,1.0,27.0,2026-02-23 17:00:00+00:00,2026-02-28 17:00:00+00:00,2026-02-28 17:00:00+00:00,0.0080209875,75.19768979644576,0.0,-2807.5169771865767,-0.03602613435045662,5,120.0,scheduled,full
POWERUSDT,2026-02-22 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-02-28 00:00:00+00:00,0.3855122219343046,332456.9839685908,128294.39681789622,128.16623058730892,128294.39681789624,1.2216896994087474,0.16105429311784533,1.0,43.0,2026-02-23 16:00:00+00:00,2026-02-28 16:00:00+00:00,2026-02-28 16:00:00+00:00,1.8428081350000003,612.6544345948838,0.0,483747.3833423927,3.7706041365862135,5,120.0,scheduled,full
BULLAUSDT,2026-02-21 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-01 00:00:00+00:00,0.024635325112736788,2480102.4425992514,61159.22811631151,61.09812998632518,61159.228116311504,0.4554641500816545,0.12013494422893094,1.0,23.0,2026-02-24 14:00:00+00:00,2026-03-01 14:00:00+00:00,2026-03-01 14:00:00+00:00,0.02442778,60.583396845277136,0.0,-636.4146678796533,-0.01040586494436018,5,120.0,scheduled,full
ARCUSDT,2026-02-22 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-02 00:00:00+00:00,0.07802523130047319,1642625.4488595368,128294.39681789625,128.16623058730895,128294.39681789624,0.99892917818455,0.1480965792148751,1.0,42.0,2026-02-25 22:00:00+00:00,2026-03-02 22:00:00+00:00,2026-03-02 22:00:00+00:00,0.05041478,82.8126006266548,0.0,-45564.608791868115,-0.35515665470989727,5,120.0,scheduled,full
ENSOUSDT,2026-02-23 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-02 00:00:00+00:00,1.8134467426085574,73034.72220950312,132577.02366723245,132.4445790881443,132577.02366723242,1.2033369666375002,0.08614888483614741,1.0,18.0,2026-02-25 13:00:00+00:00,2026-03-02 13:00:00+00:00,2026-03-02 13:00:00+00:00,1.395302,101.90549396836413,0.0,-30773.435192836696,-0.23211740874555944,5,120.0,scheduled,full
DOTUSDT,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-03 00:00:00+00:00,1.5405961732750626,31492.947562193716,48566.43241396732,48.51791449946785,48566.43241396731,0.851615187905898,0.07585222941817557,1.0,37.0,2026-02-26 16:00:00+00:00,2026-03-03 16:00:00+00:00,2026-03-03 16:00:00+00:00,1.5062465,47.43614204023782,0.0,-1177.726515769733,-0.024249805003816346,5,120.0,scheduled,full
UNIUSDT,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-03 00:00:00+00:00,3.818408296014423,13838.027198437123,52892.07709284052,52.839237854985534,52892.07709284052,0.9274656163378888,0.05962368829745068,1.0,35.0,2026-02-26 14:00:00+00:00,2026-03-03 14:00:00+00:00,2026-03-03 14:00:00+00:00,3.786106,52.39223780416599,0.0,-552.231526478703,-0.010440723012434941,5,120.0,scheduled,full
KITEUSDT,2026-02-25 00:00:00+00:00,2026-02-27 00:00:00+00:00,2026-03-04 00:00:00+00:00,0.24920367406019325,350220.93868944456,87363.62099887349,87.27634465421927,87363.62099887348,1.5319261229428578,0.11200891746703245,1.0,48.0,2026-02-27 00:00:00+00:00,2026-03-04 00:00:00+00:00,2026-03-04 00:00:00+00:00,0.22942523,80.34951940964173,0.0,-7094.451108641413,-0.08120601032245325,5,120.0,scheduled,full
PIPPINUSDT,2026-02-25 00:00:00+00:00,2026-02-27 00:00:00+00:00,2026-03-04 00:00:00+00:00,0.631223160372937,190235.0417549848,120200.8450345294,120.08076427025914,120200.84503452938,2.107728736547862,0.16117752113973063,1.0,14.0,2026-02-27 12:00:00+00:00,2026-03-04 12:00:00+00:00,2026-03-04 12:00:00+00:00,0.32496743499999997,61.820193566235304,0.0,-58442.471661860334,-0.4862068286214786,5,120.0,scheduled,full
WLFIUSDT,2026-02-27 00:00:00+00:00,2026-02-28 00:00:00+00:00,2026-03-05 00:00:00+00:00,0.10643272614540296,292515.9982253962,31164.408407405044,31.13327513227277,31164.40840740504,0.48168541547121535,0.041115788186209756,1.0,26.0,2026-02-28 08:00:00+00:00,2026-03-05 08:00:00+00:00,2026-03-05 08:00:00+00:00,0.10324835,30.201794165375087,0.0,-992.8160361953342,-0.031857368290662914,5,120.0,scheduled,full
ASTERUSDT,2026-02-28 00:00:00+00:00,2026-03-01 00:00:00+00:00,2026-03-06 00:00:00+00:00,0.7014838317035597,235034.6368139092,165037.87061289084,164.87299761527555,165037.87061289078,1.1460598807741327,0.02841168897871704,1.0,23.0,2026-03-01 13:00:00+00:00,2026-03-06 13:00:00+00:00,2026-03-06 13:00:00+00:00,0.6998499000000001,164.4889670707507,0.0,-713.392509210913,-0.004322598846929084,5,120.0,scheduled,full
PAXGUSDT,2026-02-28 00:00:00+00:00,2026-03-01 00:00:00+00:00,2026-03-06 00:00:00+00:00,5288.202817468601,28.179470749405443,149167.77536839165,149.01875661177988,149167.77536839165,0.945433093446301,0.01488752079266118,1.0,14.0,2026-03-01 03:00:00+00:00,2026-03-06 03:00:00+00:00,2026-03-06 03:00:00+00:00,5132.622405,144.6345829294405,0.0,-4677.82702188057,-0.03135950114110096,5,120.0,scheduled,full
SIRENUSDT,2026-02-28 00:00:00+00:00,2026-03-01 00:00:00+00:00,2026-03-06 00:00:00+00:00,0.2526383758134795,652604.7243788477,165037.8706128908,164.87299761527552,165037.87061289078,1.9759768342607742,0.12856784435592553,1.0,24.0,2026-03-01 06:00:00+00:00,2026-03-06 06:00:00+00:00,2026-03-06 06:00:00+00:00,0.47769103500000004,311.7434262344216,0.0,146393.81219529634,0.8870316349310787,5,120.0,scheduled,full
POWERUSDT,2026-02-28 00:00:00+00:00,2026-03-02 00:00:00+00:00,2026-03-07 00:00:00+00:00,1.4930434595832187,110427.4604714451,165037.8706128908,164.87299761527552,165037.87061289078,2.0977771718241445,0.23372108742228592,1.0,17.0,2026-03-02 21:00:00+00:00,2026-03-07 21:00:00+00:00,2026-03-07 21:00:00+00:00,0.11019487500000001,12.168540203218337,0.0,-152881.4989498757,-0.9263419261417352,5,120.0,scheduled,full
