symbol,signal_date,entry_date,target_exit_date,entry_price,quantity,entry_cost,entry_fee,reserved,momentum,sigma,correction_sigma,volume_rank,exit_date,exit_price,exit_fee,pnl,return_on_reserved,holding_days_actual,exit_reason,mode
AAVEUSDT,2025-05-12 00:00:00+00:00,2025-05-13 00:00:00+00:00,2025-05-18 00:00:00+00:00,210.9165635092581,183.73793171312693,38792.1265163747,38.75337314323147,38792.126516374694,1.4938251498163293,0.05062900309832156,1.0,30.0,2025-05-18 00:00:00+00:00,222.06891000000002,40.802482221188534,1969.5532225926436,0.05077198389114523,5,scheduled,full
WIFUSDT,2025-05-12 00:00:00+00:00,2025-05-14 00:00:00+00:00,2025-05-19 00:00:00+00:00,1.0452552359093983,48795.88594635377,51055.15943154036,51.0041552762641,51055.159431540356,1.9660556931449424,0.09463089838339493,1.0,13.0,2025-05-19 00:00:00+00:00,1.069465,52.18549216361724,1078.1472399132545,0.021117302382708987,5,scheduled,full
RUNEUSDT,2025-05-13 00:00:00+00:00,2025-05-14 00:00:00+00:00,2025-05-19 00:00:00+00:00,1.952652530158537,25060.08883765179,48982.57952071331,48.933645874838476,48982.57952071331,1.7882600823303356,0.05835988715710473,1.0,49.0,2025-05-19 00:00:00+00:00,1.891054,47.38998123679677,-1639.9882651533408,-0.033481051451360114,5,scheduled,full
PEPEUSDT,2025-05-13 00:00:00+00:00,2025-05-15 00:00:00+00:00,2025-05-20 00:00:00+00:00,1.3371883253551928e-05,2928649986.814052,39200.7272799081,39.1615657141939,39200.72727990809,1.4311434081035639,0.07684789560961833,1.0,6.0,2025-05-20 00:00:00+00:00,1.3273360000000001e-05,38.87302558897817,-366.5747165189023,-0.00935122233578524,5,scheduled,full
VIRTUALUSDT,2025-05-13 00:00:00+00:00,2025-05-15 00:00:00+00:00,2025-05-20 00:00:00+00:00,1.8044701178302165,27904.893837334537,50403.90061776542,50.35354707069473,50403.90061776542,1.8401497910166136,0.12586403179265004,1.0,19.0,2025-05-20 00:00:00+00:00,1.94752575,54.345499299225324,3887.2531821606754,0.07712207060400736,5,scheduled,full
AIXBTUSDT,2025-05-14 00:00:00+00:00,2025-05-15 00:00:00+00:00,2025-05-20 00:00:00+00:00,0.18597322959616455,147141.725774468,27391.786372581653,27.364421950631023,27391.786372581653,1.270743746372101,0.11001041483934396,1.0,41.0,2025-05-20 00:00:00+00:00,0.1871064,27.53115859944792,111.84106826681818,0.00408301476747671,5,scheduled,full
PEOPLEUSDT,2025-05-14 00:00:00+00:00,2025-05-15 00:00:00+00:00,2025-05-20 00:00:00+00:00,0.03091094912548272,1129780.5675370733,34957.51223574357,34.92258964609747,34957.51223574356,1.6217284794087927,0.11735683862679788,1.0,47.0,2025-05-20 00:00:00+00:00,0.024997495,28.241684088105156,-6744.06983172652,-0.19292190434623674,5,scheduled,full
TRXUSDT,2025-05-14 00:00:00+00:00,2025-05-15 00:00:00+00:00,2025-05-20 00:00:00+00:00,0.2699118166251089,116471.58917428895,31468.495277464943,31.437058219245696,31468.495277464935,1.459868043568189,0.017220192774744257,1.0,10.0,2025-05-20 00:00:00+00:00,0.26656665,31.047441346366476,-452.10137244483485,-0.014366793469422464,5,scheduled,full
WCTUSDT,2025-05-14 00:00:00+00:00,2025-05-15 00:00:00+00:00,2025-05-20 00:00:00+00:00,0.5329202263849063,63814.665670303715,34042.134201771056,34.008126075695365,34042.134201771056,1.5792627965790929,0.047777729262258144,1.0,32.0,2025-05-20 00:00:00+00:00,0.587706,37.504261902431516,3424.623438758026,0.10059955167499042,5,scheduled,full
ETHFIUSDT,2025-05-15 00:00:00+00:00,2025-05-17 00:00:00+00:00,2025-05-22 00:00:00+00:00,1.267681627429472,18167.519419458913,23053.661214600226,23.030630584016208,23053.661214600223,1.5459197811384289,0.12536786507720477,1.0,44.0,2025-05-22 00:00:00+00:00,1.3293350000000002,24.15071942746642,1072.9074934387245,0.0465395705893013,5,scheduled,full
NEIROUSDT,2025-05-15 00:00:00+00:00,2025-05-17 00:00:00+00:00,2025-05-22 00:00:00+00:00,0.00045548678591565825,41752765.57376297,19036.85082727752,19.01783299428324,19036.85082727752,1.276562711255238,0.13053717695109232,1.0,24.0,2025-05-22 00:00:00+00:00,0.000549135295,22.92791724041417,3868.138495896237,0.2031921419667616,5,scheduled,full
ETHUSDT,2025-05-15 00:00:00+00:00,2025-05-18 00:00:00+00:00,2025-05-23 00:00:00+00:00,2415.7732595805405,9.175424973988623,22187.91204374664,22.16574629744919,22187.912043746637,1.4878648476392269,0.053560075520926585,1.0,2.0,2025-05-23 00:00:00+00:00,2663.497585,24.438722259567385,2226.371493561175,0.10034164049197446,5,scheduled,full
AAVEUSDT,2025-05-18 00:00:00+00:00,2025-05-19 00:00:00+00:00,2025-05-24 00:00:00+00:00,220.26925074585606,327.3291360671744,72172.64409235367,72.10054354880486,72172.64409235367,1.4241598310730927,0.05240381425818073,1.0,29.0,2025-05-24 00:00:00+00:00,256.01193,83.80016386978993,11543.719613566456,0.15994591522509366,5,scheduled,full
SOLUSDT,2025-05-18 00:00:00+00:00,2025-05-19 00:00:00+00:00,2025-05-24 00:00:00+00:00,167.11890771538208,431.4325921253525,72172.64409235367,72.10054354880486,72172.64409235367,0.9782775627734807,0.03631861542458743,1.0,3.0,2025-05-24 00:00:00+00:00,173.913,75.03173639429644,2784.0605655484687,0.03857501135729383,5,scheduled,full
TRXUSDT,2025-05-20 00:00:00+00:00,2025-05-23 00:00:00+00:00,2025-05-28 00:00:00+00:00,0.2657287898236495,273033.2983404748,72625.36075752339,72.55280794957382,72625.36075752338,1.563098447502378,0.012606856212832147,1.0,10.0,2025-05-28 00:00:00+00:00,0.27776105,75.83801563201354,3136.8168588581175,0.04319175596705273,5,scheduled,full
KAITOUSDT,2025-05-21 00:00:00+00:00,2025-05-23 00:00:00+00:00,2025-05-28 00:00:00+00:00,1.8893005481349283,38415.74366607793,72651.46445089727,72.57888556533193,72651.46445089726,1.3979402873892899,0.13759840335437212,1.0,40.0,2025-05-28 00:00:00+00:00,2.3069459500000002,88.62304426669664,15882.95677153267,0.2186185356561868,5,scheduled,full
NEIROUSDT,2025-05-22 00:00:00+00:00,2025-05-23 00:00:00+00:00,2025-05-28 00:00:00+00:00,0.0005239619990531753,62536214.07627366,32799.36634036229,32.76659974062167,32799.366340362285,1.2764780468092178,0.15267893633579202,1.0,15.0,2025-05-28 00:00:00+00:00,0.000533822955,33.383266592709,550.516985753995,0.01678437869930856,5,scheduled,full
RUNEUSDT,2025-05-22 00:00:00+00:00,2025-05-23 00:00:00+00:00,2025-05-28 00:00:00+00:00,1.9961754461313794,20642.11361348838,41246.48563185129,41.205280351499795,41246.48563185128,1.605221054295174,0.06816990344720052,1.0,44.0,2025-05-28 00:00:00+00:00,1.961019,40.479576996209374,-807.3882126381213,-0.019574715282279505,5,scheduled,full
ETHFIUSDT,2025-05-22 00:00:00+00:00,2025-05-25 00:00:00+00:00,2025-05-30 00:00:00+00:00,1.193030120243408,31244.082399558876,37312.40651342271,37.275131382040676,37312.406513422706,1.4521154858225005,0.12877999057585984,1.0,31.0,2025-05-30 00:00:00+00:00,1.333333,41.65876611805104,4304.7008385102745,0.11536915575149805,5,scheduled,full
BTCUSDT,2025-05-26 00:00:00+00:00,2025-05-28 00:00:00+00:00,2025-06-02 00:00:00+00:00,107229.72042631987,0.6870135396823024,73741.93805901892,73.6682697892297,73741.93805901891,1.3438170016973592,0.020355393752029282,1.0,1.0,2025-06-02 00:00:00+00:00,105590.10853499999,72.54183422006884,-1272.645673170162,-0.017258099077238895,5,scheduled,full
AAVEUSDT,2025-05-27 00:00:00+00:00,2025-05-29 00:00:00+00:00,2025-06-03 00:00:00+00:00,257.75821423118913,292.6778323997262,75515.5555398331,75.4401154244087,75515.55553983309,1.9535438206099067,0.05219794165456249,1.0,23.0,2025-06-03 00:00:00+00:00,257.661105,75.41169370511827,-179.2735284199589,-0.002373994697362656,5,scheduled,full
WIFUSDT,2025-05-27 00:00:00+00:00,2025-05-30 00:00:00+00:00,2025-06-04 00:00:00+00:00,0.9980693289934933,56645.03643937804,56592.20918337188,56.53567350986202,56592.20918337187,1.3936145339420123,0.10539124552233595,1.0,12.0,2025-06-04 00:00:00+00:00,0.971514,55.031445931365916,-1615.79469793733,-0.028551539536153834,5,scheduled,full
WLDUSDT,2025-05-27 00:00:00+00:00,2025-05-30 00:00:00+00:00,2025-06-04 00:00:00+00:00,1.2945680597416918,35913.82347701154,46539.381665316985,46.49288877654045,46539.38166531698,1.146058081586908,0.08043570620820584,1.0,17.0,2025-06-04 00:00:00+00:00,1.187406,42.644289479544355,-3937.7364752521753,-0.08461084643474615,5,scheduled,full
KAITOUSDT,2025-05-28 00:00:00+00:00,2025-05-30 00:00:00+00:00,2025-06-04 00:00:00+00:00,1.948841366546544,28862.40178317976,56304.49077548041,56.24824253294746,56304.49077548039,0.9693401565211015,0.10809104153324879,1.0,37.0,2025-06-04 00:00:00+00:00,1.83658125,53.008145944954514,-3349.352976470851,-0.05948642693220901,5,scheduled,full
NEIROUSDT,2025-05-28 00:00:00+00:00,2025-05-30 00:00:00+00:00,2025-06-04 00:00:00+00:00,0.00047292305170349417,130590872.80643366,61821.1935263337,61.759434092241456,61821.19352633369,1.064315911284899,0.14606440427995343,1.0,14.0,2025-06-04 00:00:00+00:00,0.00046470753,60.68656194242195,-1195.3181458541658,-0.01933508684760351,5,scheduled,full
RUNEUSDT,2025-05-28 00:00:00+00:00,2025-05-30 00:00:00+00:00,2025-06-04 00:00:00+00:00,1.7928342959764942,33556.349851219784,60221.13583591361,60.16097486105256,60221.13583591361,1.0367692600193834,0.07216661627098914,1.0,39.0,2025-06-04 00:00:00+00:00,1.6741625000000002,56.17878255779275,-4098.532060678648,-0.06805803317702351,5,scheduled,full
TRXUSDT,2025-05-28 00:00:00+00:00,2025-05-30 00:00:00+00:00,2025-06-04 00:00:00+00:00,0.2700791827229262,220968.82760220664,59738.75944641319,59.679080366047145,59738.759446413176,1.0284646505919581,0.013682727506850777,1.0,10.0,2025-06-04 00:00:00+00:00,0.27016485,59.69801016382602,-100.44729275099962,-0.0016814425622799012,5,scheduled,full
ETHUSDT,2025-05-29 00:00:00+00:00,2025-05-30 00:00:00+00:00,2025-06-04 00:00:00+00:00,2540.589062933427,29.485908436726845,74986.48806148968,74.91157648500469,74986.48806148968,0.7336114422763651,0.035116255000817755,1.0,2.0,2025-06-04 00:00:00+00:00,2592.053325,76.42904700406336,1366.1298955696257,0.01821834747680656,5,scheduled,full
VIRTUALUSDT,2025-05-29 00:00:00+00:00,2025-05-30 00:00:00+00:00,2025-06-04 00:00:00+00:00,2.1114410179627394,33712.358428254985,71252.83805407712,71.18165639767945,71252.83805407712,0.49733936091071435,0.06564626512269248,1.0,16.0,2025-06-04 00:00:00+00:00,1.9398296000000002,65.39623076493851,-5922.003519903556,-0.083112528309526,5,scheduled,full
WCTUSDT,2025-05-29 00:00:00+00:00,2025-05-30 00:00:00+00:00,2025-06-04 00:00:00+00:00,1.0243536781299645,73130.57792867154,74986.4880614897,74.9115764850047,74986.48806148968,1.9507874111193297,0.11064384706916253,1.0,49.0,2025-06-04 00:00:00+00:00,0.52523725,38.41090364216614,-36613.995322965726,-0.4882745714526846,5,scheduled,full
TRBUSDT,2025-05-30 00:00:00+00:00,2025-05-31 00:00:00+00:00,2025-06-05 00:00:00+00:00,43.94000689190298,946.1885593780867,41617.107351932995,41.575531820112886,41617.107351932995,0.5123783535333967,0.1247880731349517,1.0,50.0,2025-06-05 00:00:00+00:00,52.71363,49.87703362928949,8210.049243727211,0.1972758263638878,5,scheduled,full
UNIUSDT,2025-06-03 00:00:00+00:00,2025-06-04 00:00:00+00:00,2025-06-09 00:00:00+00:00,6.338734180645591,880.7385477232827,5588.350304202396,5.58276753666573,5588.350304202395,0.020029583388588713,0.04552884805923993,1.0,21.0,2025-06-09 00:00:00+00:00,6.3198385,5.566125382335691,-27.791047249041185,-0.004973032422134049,5,scheduled,full
BNBUSDT,2025-06-02 00:00:00+00:00,2025-06-05 00:00:00+00:00,2025-06-10 00:00:00+00:00,653.8464438028547,13.854744829364131,9067.934512112202,9.058875636475726,9067.9345121122,0.03305065039007436,0.018312031431393098,1.0,9.0,2025-06-10 00:00:00+00:00,665.2472100000001,9.216830342996417,139.67900054121674,0.015403618139791925,5,scheduled,full
BTCUSDT,2025-06-02 00:00:00+00:00,2025-06-05 00:00:00+00:00,2025-06-10 00:00:00+00:00,104160.02654380129,0.6080837530052651,63401.3578737366,63.33801985388272,63401.35787373659,0.23108416922750366,0.01617004561077898,1.0,1.0,2025-06-10 00:00:00+00:00,110207.88849000001,67.01562644378497,3547.2529436045807,0.05594916359155766,5,scheduled,full
AAVEUSDT,2025-06-03 00:00:00+00:00,2025-06-05 00:00:00+00:00,2025-06-10 00:00:00+00:00,257.33415625794385,270.7695490835412,69747.93170721075,69.678253453757,69747.93170721074,0.9593789341097158,0.034736085693404896,1.0,22.0,2025-06-10 00:00:00+00:00,283.16834500000004,76.67336509038265,6848.760018081521,0.09819301949814631,5,scheduled,full
EIGENUSDT,2025-06-04 00:00:00+00:00,2025-06-05 00:00:00+00:00,2025-06-10 00:00:00+00:00,1.3667282967193495,51505.3594564469,70464.22603402934,70.39383220182752,70464.22603402933,0.2099725591696757,0.0870272565967055,1.0,50.0,2025-06-10 00:00:00+00:00,1.5702145,80.87446224622504,10329.361749949472,0.1465901540586156,5,scheduled,full
ETHUSDT,2025-06-04 00:00:00+00:00,2025-06-05 00:00:00+00:00,2025-06-10 00:00:00+00:00,2548.8984768464675,27.617354257639846,70464.22603402933,70.39383220182751,70464.22603402933,0.22440899292000285,0.022799641169372244,1.0,2.0,2025-06-10 00:00:00+00:00,2678.7899350000002,73.98109061669503,3442.8834920490044,0.04886001998214428,5,scheduled,full
FETUSDT,2025-06-04 00:00:00+00:00,2025-06-05 00:00:00+00:00,2025-06-10 00:00:00+00:00,0.7560008022093244,93113.43585365216,70464.22603402933,70.39383220182751,70464.22603402933,0.07695944184581989,0.05155674854196804,1.0,35.0,2025-06-10 00:00:00+00:00,0.7946025000000001,73.98816891290164,3449.95470995942,0.048960371867184514,5,scheduled,full
TONUSDT,2025-06-04 00:00:00+00:00,2025-06-05 00:00:00+00:00,2025-06-10 00:00:00+00:00,3.0511099157930666,23071.549090203862,70464.22603402933,70.39383220182751,70464.22603402933,0.18912354916795895,0.037910649470090964,1.0,40.0,2025-06-10 00:00:00+00:00,3.3053465,76.25946403488352,5718.978536819312,0.08116144686038901,5,scheduled,full
TRXUSDT,2025-06-04 00:00:00+00:00,2025-06-05 00:00:00+00:00,2025-06-10 00:00:00+00:00,0.2705577548934563,260180.42702027925,70464.22603402933,70.39383220182751,70464.22603402933,0.06369511188806459,0.01410130873464546,1.0,10.0,2025-06-10 00:00:00+00:00,0.28675655,74.60844162986207,4069.607154202866,0.05775423052596261,5,scheduled,full
MASKUSDT,2025-06-06 00:00:00+00:00,2025-06-08 00:00:00+00:00,2025-06-13 00:00:00+00:00,1.6772605661192768,37858.89830706304,63562.73644436384,63.49923720715669,63562.736444363836,0.3201889523842343,0.1309879675195219,1.0,50.0,2025-06-13 00:00:00+00:00,1.4642675,55.43555437683744,-8182.6176219032495,-0.1287329350438752,5,scheduled,full
BTCUSDT,2025-06-10 00:00:00+00:00,2025-06-11 00:00:00+00:00,2025-06-16 00:00:00+00:00,108224.43886666979,0.3093843049160701,33516.42573649005,33.48294279369635,33516.42573649005,0.06831777767623677,0.01876450591277536,1.0,1.0,2025-06-16 00:00:00+00:00,105541.22299000001,32.652797914753116,-896.2806196516904,-0.026741533440897025,5,scheduled,full
EIGENUSDT,2025-06-10 00:00:00+00:00,2025-06-11 00:00:00+00:00,2025-06-16 00:00:00+00:00,1.5580606863507018,47438.39947326023,73985.8171479293,73.91190524268661,73985.81714792928,0.2820803269080225,0.07950990542925293,1.0,48.0,2025-06-16 00:00:00+00:00,1.263368,59.93215586573383,-14113.593438061194,-0.19076079689492498,5,scheduled,full
ETHFIUSDT,2025-06-10 00:00:00+00:00,2025-06-11 00:00:00+00:00,2025-06-16 00:00:00+00:00,1.2777514286405731,40680.348382999524,52031.35263723785,51.979373263973876,52031.35263723784,0.10605744209158466,0.07480538299004913,1.0,23.0,2025-06-16 00:00:00+00:00,1.0714640000000002,43.587528799842204,-8487.411366195483,-0.1631210978766907,5,scheduled,full
TONUSDT,2025-06-10 00:00:00+00:00,2025-06-11 00:00:00+00:00,2025-06-16 00:00:00+00:00,3.2167062567551077,22977.511573358937,73985.81714792928,73.9119052426866,73985.81714792928,0.44642019135165334,0.04000521822066897,1.0,36.0,2025-06-16 00:00:00+00:00,2.972513,68.3009518594599,-5753.16624032885,-0.07776039330383837,5,scheduled,full
TRXUSDT,2025-06-10 00:00:00+00:00,2025-06-11 00:00:00+00:00,2025-06-16 00:00:00+00:00,0.28745940726984587,257121.19128285654,73985.81714792928,73.9119052426866,73985.81714792928,1.0773111649089997,0.018066535533862685,1.0,10.0,2025-06-16 00:00:00+00:00,0.27376305,70.39028154522822,-3665.9258842462878,-0.049549035552537514,5,scheduled,full
AAVEUSDT,2025-06-10 00:00:00+00:00,2025-06-12 00:00:00+00:00,2025-06-17 00:00:00+00:00,294.95069202408433,250.5907164871181,73985.81714792928,73.9119052426866,73985.81714792928,1.1062304042887077,0.044394873543839475,1.0,21.0,2025-06-17 00:00:00+00:00,274.97244500000005,68.90554200676469,-5149.1806831713475,-0.06959686169142301,5,scheduled,full
ETHUSDT,2025-06-10 00:00:00+00:00,2025-06-12 00:00:00+00:00,2025-06-17 00:00:00+00:00,2721.7197821835716,27.156324367598497,73985.81714792928,73.9119052426866,73985.81714792928,0.6472234746833059,0.03419552029359927,1.0,2.0,2025-06-17 00:00:00+00:00,2542.897915,69.05576061342991,-4999.112295112791,-0.06756852174947839,5,scheduled,full
VIRTUALUSDT,2025-06-10 00:00:00+00:00,2025-06-12 00:00:00+00:00,2025-06-17 00:00:00+00:00,1.9624987998271899,37662.140353510025,73985.81714792928,73.9119052426866,73985.81714792928,0.18775010648557794,0.07109403541940956,1.0,16.0,2025-06-17 00:00:00+00:00,1.82378765,68.68774644929823,-5366.758445080355,-0.07253766535212973,5,scheduled,full
TRBUSDT,2025-06-11 00:00:00+00:00,2025-06-13 00:00:00+00:00,2025-06-18 00:00:00+00:00,39.910303055231886,1741.0559695933316,69555.55745397304,69.48607138259045,69555.55745397304,0.47505920425056614,0.14331038189463105,1.0,25.0,2025-06-18 00:00:00+00:00,39.42028,68.63291381704062,-991.2765507494623,-0.014251579414131202,5,scheduled,full
CAKEUSDT,2025-06-12 00:00:00+00:00,2025-06-13 00:00:00+00:00,2025-06-18 00:00:00+00:00,2.3960030076920114,819.4007298373407,1965.249899808493,1.9632866131952977,1965.2498998084927,0.37868242468763197,0.055207568732347945,1.0,50.0,2025-06-18 00:00:00+00:00,2.2078955000000002,1.8091511841045804,-157.90786688801722,-0.0803500190502006,5,scheduled,full
UNIUSDT,2025-06-12 00:00:00+00:00,2025-06-13 00:00:00+00:00,2025-06-18 00:00:00+00:00,6.965124697274951,515.6716922685754,3595.3093571449285,3.591717639505423,3595.309357144928,0.6927772722433134,0.0725197667822362,1.0,15.0,2025-06-18 00:00:00+00:00,7.4352805,3.8341636779265396,235.0201571036846,0.06536854933960858,5,scheduled,full
AAVEUSDT,2025-06-17 00:00:00+00:00,2025-06-19 00:00:00+00:00,2025-06-24 00:00:00+00:00,254.3214931236246,268.96083572981064,68470.92385591795,68.40252133458337,68470.92385591794,0.028104272608305857,0.047000171350287626,1.0,16.0,2025-06-24 00:00:00+00:00,256.92147500000004,69.10181463293567,561.7889623847877,0.008204781398407149,5,scheduled,full
UNIUSDT,2025-06-18 00:00:00+00:00,2025-06-20 00:00:00+00:00,2025-06-25 00:00:00+00:00,7.065435821991587,9679.731621877101,68459.91407102367,68.3915225484752,68459.91407102365,0.4575519728586753,0.07108974156054046,1.0,13.0,2025-06-25 00:00:00+00:00,7.057469500000001,68.31441068958318,-213.81779213006666,-0.0031232553390038095,5,scheduled,full
BTCUSDT,2025-06-19 00:00:00+00:00,2025-06-20 00:00:00+00:00,2025-06-25 00:00:00+00:00,102903.87850911819,0.6648882430928522,68487.99856835727,68.4195789893679,68487.99856835727,0.0853295128374278,0.016908194505423597,1.0,1.0,2025-06-25 00:00:00+00:00,106029.95850000001,70.49807282227304,1939.5761810934928,0.02831994249558364,5,scheduled,full
XRPUSDT,2025-06-19 00:00:00+00:00,2025-06-20 00:00:00+00:00,2025-06-25 00:00:00+00:00,2.1122921489575806,32391.153384314326,68487.99856835729,68.41957898936792,68487.99856835727,0.105779043508265,0.02455429405190664,1.0,5.0,2025-06-25 00:00:00+00:00,2.1886051500000003,70.89144511135028,2332.555097881632,0.034057866292493987,5,scheduled,full
TRXUSDT,2025-06-19 00:00:00+00:00,2025-06-21 00:00:00+00:00,2025-06-26 00:00:00+00:00,0.26958439898057646,253796.50769144672,68487.99856835729,68.41957898936792,68487.99856835727,0.3360149736765806,0.01916205026714639,1.0,9.0,2025-06-26 00:00:00+00:00,0.27296345000000005,69.27717033740885,719.8945987141487,0.010511251807068479,5,scheduled,full
BCHUSDT,2025-06-20 00:00:00+00:00,2025-06-22 00:00:00+00:00,2025-06-27 00:00:00+00:00,457.20862601138634,149.22607957928147,68295.6782603186,68.2274508095091,68295.67826031859,0.8348442819678151,0.03543441114550336,1.0,37.0,2025-06-27 00:00:00+00:00,488.8554500000001,72.94998228446548,4581.354041862403,0.06708117055957667,5,scheduled,full
SEIUSDT,2025-06-21 00:00:00+00:00,2025-06-22 00:00:00+00:00,2025-06-27 00:00:00+00:00,0.20338413570447758,329797.383651205,67142.63138732983,67.07555583149833,67142.63138732982,0.4155051740396457,0.04666505408513084,1.0,46.0,2025-06-27 00:00:00+00:00,0.25597195,84.41887939809706,17191.82913136913,0.2560493798968582,5,scheduled,full
APTUSDT,2025-06-24 00:00:00+00:00,2025-06-25 00:00:00+00:00,2025-06-30 00:00:00+00:00,4.6994710207231405,15390.411975207095,72399.12186955061,72.32679507447614,72399.1218695506,0.14013713936260372,0.0533507654388238,1.0,38.0,2025-06-30 00:00:00+00:00,4.951523,76.20597887471335,3730.651026288033,0.05152895408054747,5,scheduled,full
XRPUSDT,2025-06-25 00:00:00+00:00,2025-06-26 00:00:00+00:00,2025-07-01 00:00:00+00:00,2.1270188059435116,33901.82041469991,72181.91938736416,72.10980957778638,72181.91938736415,0.35328786223525055,0.027306265340479488,1.0,5.0,2025-07-01 00:00:00+00:00,2.2350819000000004,75.77334518594628,3515.6524533961638,0.048705444289025075,5,scheduled,full
FUNUSDT,2025-06-27 00:00:00+00:00,2025-06-28 00:00:00+00:00,2025-07-03 00:00:00+00:00,0.009039578649159939,7893306.633113198,71423.51827807455,71.35216611196259,71423.51827807454,2.2720092135719097,0.10047240424074128,1.0,49.0,2025-07-03 00:00:00+00:00,0.009995,78.89359979796642,7391.187920093886,0.10348395176106606,5,scheduled,full
BCHUSDT,2025-07-03 00:00:00+00:00,2025-07-04 00:00:00+00:00,2025-07-09 00:00:00+00:00,479.2352134573275,151.41295292309707,72634.98123311902,72.5624188143047,72634.981233119,0.6419467891930093,0.03519052538651461,1.0,24.0,2025-07-09 00:00:00+00:00,500.9494,75.85022791905372,3139.396458015646,0.043221549792101986,5,scheduled,full
FETUSDT,2025-07-03 00:00:00+00:00,2025-07-04 00:00:00+00:00,2025-07-09 00:00:00+00:00,0.6868049105364695,73560.36466729213,50572.141294024,50.52161967434965,50572.14129402399,0.27978389759140404,0.051358943282627176,1.0,30.0,2025-07-09 00:00:00+00:00,0.6736630000000001,49.55489594286203,-1066.8002471048312,-0.02109462284585709,5,scheduled,full
PENGUUSDT,2025-07-03 00:00:00+00:00,2025-07-05 00:00:00+00:00,2025-07-10 00:00:00+00:00,0.015483020663668731,4686580.247520699,72634.98123311902,72.5624188143047,72634.981233119,1.42891482283643,0.08300301529953719,1.0,21.0,2025-07-10 00:00:00+00:00,0.015376308000000002,72.06230135259452,-644.7421818770963,-0.008876469311774483,5,scheduled,full
FLOKIUSDT,2025-07-06 00:00:00+00:00,2025-07-07 00:00:00+00:00,2025-07-12 00:00:00+00:00,8.026641892746647e-05,571248683.870835,45897.93825751163,45.85208617134029,45897.93825751163,0.35641803295364033,0.06187765960955122,1.0,48.0,2025-07-12 00:00:00+00:00,9.549223e-05,54.54981070739107,8597.322639172038,0.18731391791362229,5,scheduled,full
FUNUSDT,2025-07-06 00:00:00+00:00,2025-07-08 00:00:00+00:00,2025-07-13 00:00:00+00:00,0.011898636367247807,6125899.919775926,72962.74542313382,72.88985556756626,72962.74542313382,3.1483549329268317,0.09786640835883013,1.0,32.0,2025-07-13 00:00:00+00:00,0.016201895,99.25118728071797,26189.190670303433,0.3589392164237257,5,scheduled,full
BONKUSDT,2025-07-06 00:00:00+00:00,2025-07-09 00:00:00+00:00,2025-07-14 00:00:00+00:00,2.0540932108607147e-05,3548517427.649919,72962.74542313383,72.88985556756627,72962.74542313382,1.2882343462673707,0.06998557717760956,1.0,29.0,2025-07-14 00:00:00+00:00,2.634682e-05,93.49214993315546,20435.912360088463,0.28008694357064284,5,scheduled,full
BANANAS31USDT,2025-07-09 00:00:00+00:00,2025-07-11 00:00:00+00:00,2025-07-16 00:00:00+00:00,0.01985442670550858,3748438.210553644,74497.51480327663,74.42309171156506,74497.51480327663,1.5393779576651803,0.2137908578672239,1.0,34.0,2025-07-16 00:00:00+00:00,0.007831082500000001,29.35432887299796,-45172.54025915167,-0.6063630495384638,5,scheduled,full
DOGEUSDT,2025-07-11 00:00:00+00:00,2025-07-12 00:00:00+00:00,2025-07-17 00:00:00+00:00,0.1932924194803257,137737.9294727054,26650.32133963168,26.62369764198969,26650.321339631675,1.5005277232453942,0.03924998155384611,1.0,6.0,2025-07-17 00:00:00+00:00,0.212583655,29.28083247943994,2601.230307328824,0.09760596407745883,5,scheduled,full
LINKUSDT,2025-07-11 00:00:00+00:00,2025-07-12 00:00:00+00:00,2025-07-17 00:00:00+00:00,14.74704285524002,1812.1893658571926,26751.15867434636,26.724434240106255,26751.15867434636,1.506205298924474,0.03550220544273461,1.0,21.0,2025-07-17 00:00:00+00:00,16.67166,30.212204963186725,3430.8340838771765,0.12824992463475063,5,scheduled,full
BNBUSDT,2025-07-12 00:00:00+00:00,2025-07-15 00:00:00+00:00,2025-07-20 00:00:00+00:00,677.112974324128,83.83969249249009,56825.71249356023,56.76894355001023,56825.712493560226,1.876864450172512,0.012835391350681794,1.0,8.0,2025-07-20 00:00:00+00:00,732.8334000000001,61.44052690422599,4553.373883761531,0.08012876009742143,5,scheduled,full
BTCUSDT,2025-07-14 00:00:00+00:00,2025-07-15 00:00:00+00:00,2025-07-20 00:00:00+00:00,118162.72464302852,0.3627475439512502,42906.101388997304,42.86323815084646,42906.101388997304,1.933250295313794,0.014104669296298332,1.0,1.0,2025-07-20 00:00:00+00:00,117781.089995,42.72480111958742,-224.02507052946748,-0.005221287026253001,5,scheduled,full
TRXUSDT,2025-07-14 00:00:00+00:00,2025-07-15 00:00:00+00:00,2025-07-20 00:00:00+00:00,0.29975052739622216,180567.42551553078,54179.30620988727,54.125181028858414,54179.30620988726,2.441194989508433,0.009130724111201837,1.0,9.0,2025-07-20 00:00:00+00:00,0.31764110000000007,57.35563566492128,3118.9738193690864,0.05756762198626863,5,scheduled,full
ONDOUSDT,2025-07-16 00:00:00+00:00,2025-07-17 00:00:00+00:00,2025-07-22 00:00:00+00:00,0.9314871992219788,80260.85635642549,74836.72225489894,74.76196029460434,74836.72225489892,2.0791557832562884,0.028795752248475633,1.0,48.0,2025-07-22 00:00:00+00:00,1.0748623,86.26936866323712,11346.377039674931,0.15161509881510318,5,scheduled,full
