symbol,signal_date,entry_date,target_exit_date,entry_price,quantity,entry_cost,entry_fee,reserved,momentum,sigma,correction_sigma,volume_rank,entry_time,target_exit_time,exit_date,exit_price,exit_fee,funding_cost,pnl,return_on_reserved,holding_days_actual,holding_hours_actual,exit_reason,mode
LINKUSDT,2020-03-06 00:00:00+00:00,2020-03-07 00:00:00+00:00,2020-03-12 00:00:00+00:00,4.42215692973873,2238.6404978343585,9909.519210282659,9.899619590691968,9909.51921028266,0.30757744358288214,0.05731135998817581,1.0,4.0,2020-03-07 17:00:00+00:00,2020-03-12 17:00:00+00:00,2020-03-12 17:00:00+00:00,2.5277355,5.658691058113581,-70.57498434160831,-4185.911858885584,-0.4224132140076031,5,120.0,scheduled,full
BCHUSDT,2020-04-04 00:00:00+00:00,2020-04-05 00:00:00+00:00,2020-04-10 00:00:00+00:00,224.86479767718723,42.16509954318292,9490.928024394103,9.481446577816287,9490.928024394101,1.121358416384052,0.05773727119559895,1.0,3.0,2020-04-05 17:00:00+00:00,2020-04-10 17:00:00+00:00,2020-04-10 17:00:00+00:00,232.62363000000002,9.808598515046553,16.016876877573008,291.8450152598307,0.030749892371927667,5,120.0,scheduled,full
BNBUSDT,2020-04-06 00:00:00+00:00,2020-04-07 00:00:00+00:00,2020-04-12 00:00:00+00:00,14.28771586536571,673.3845969872428,9630.74891765739,9.621127789867524,9630.74891765739,1.440863974160442,0.06117134396207395,1.0,10.0,2020-04-07 20:00:00+00:00,2020-04-12 20:00:00+00:00,2020-04-12 20:00:00+00:00,14.7216355,9.913322588160588,-1.164459876401467,273.8248077914359,0.028432348318145312,5,120.0,scheduled,full
EOSUSDT,2020-04-06 00:00:00+00:00,2020-04-07 00:00:00+00:00,2020-04-12 00:00:00+00:00,2.611667099450728,3683.902818966089,9630.748917657393,9.621127789867526,9630.74891765739,1.3690090765339311,0.055241926877368404,1.0,7.0,2020-04-07 20:00:00+00:00,2020-04-12 20:00:00+00:00,2020-04-12 20:00:00+00:00,2.5747120000000003,9.484988794825819,14.386008898344473,-169.6311205247439,-0.017613492156745524,5,120.0,scheduled,full
VETUSDT,2020-04-08 00:00:00+00:00,2020-04-09 00:00:00+00:00,2020-04-14 00:00:00+00:00,0.003767337520406024,2591607.7817644193,9773.224695651741,9.763461234417324,9773.224695651741,1.273855525501474,0.055415681687572146,1.0,19.0,2020-04-09 12:00:00+00:00,2020-04-14 12:00:00+00:00,2020-04-14 12:00:00+00:00,0.0036911535,9.566022134286975,31.983264127888802,-248.75184762694334,-0.025452381928517093,5,120.0,scheduled,full
XLMUSDT,2020-04-08 00:00:00+00:00,2020-04-09 00:00:00+00:00,2020-04-14 00:00:00+00:00,0.04876442160167482,200216.89817565677,9773.224695651743,9.763461234417326,9773.224695651741,0.970114484929526,0.04990973951379991,1.0,15.0,2020-04-09 11:00:00+00:00,2020-04-14 11:00:00+00:00,2020-04-14 11:00:00+00:00,0.047766105,9.563581381032732,4.297022493356613,-223.50391849340122,-0.0228690043924644,5,120.0,scheduled,full
XMRUSDT,2020-04-07 00:00:00+00:00,2020-04-10 00:00:00+00:00,2020-04-15 00:00:00+00:00,52.713065867607014,182.72370090773188,9641.558408003717,9.631926481522195,9641.558408003715,1.529901312576411,0.06030974936624086,1.0,13.0,2020-04-10 15:00:00+00:00,2020-04-15 15:00:00+00:00,2020-04-15 15:00:00+00:00,53.723125,9.816488224328694,-2.7592397106117055,167.8725678112587,0.0174113520561057,5,120.0,scheduled,full
LINKUSDT,2020-04-08 00:00:00+00:00,2020-04-10 00:00:00+00:00,2020-04-15 00:00:00+00:00,2.9589106702320187,3299.680971325754,9773.224695651743,9.763461234417326,9773.224695651741,1.1212503418811761,0.06922581176855484,1.0,4.0,2020-04-10 07:00:00+00:00,2020-04-15 07:00:00+00:00,2020-04-15 07:00:00+00:00,3.2613685,10.761475579931217,-94.4964360651577,1071.9858447647002,0.10968599189596483,5,120.0,scheduled,full
XRPUSDT,2020-04-08 00:00:00+00:00,2020-04-10 00:00:00+00:00,2020-04-15 00:00:00+00:00,0.19280127178033135,50640.02505928151,9773.224695651741,9.763461234417324,9773.224695651741,0.9845715920232386,0.046112546793089355,1.0,7.0,2020-04-10 04:00:00+00:00,2020-04-15 04:00:00+00:00,2020-04-15 04:00:00+00:00,0.18770610000000001,9.505441607780002,-2.100576091472779,-275.1879533880474,-0.028157334140745047,5,120.0,scheduled,full
BNBUSDT,2020-04-13 00:00:00+00:00,2020-04-16 00:00:00+00:00,2020-04-21 00:00:00+00:00,14.270236746296217,670.944250632323,9584.107833389644,9.574533300089556,9584.107833389644,0.8519893200040143,0.0498741792608113,1.0,9.0,2020-04-16 00:00:00+00:00,2020-04-21 00:00:00+00:00,2020-04-21 00:00:00+00:00,14.916538000000001,10.00816541043857,-179.61548546452133,593.6648971030099,0.06194263539426877,5,120.0,scheduled,full
XLMUSDT,2020-04-14 00:00:00+00:00,2020-04-16 00:00:00+00:00,2020-04-21 00:00:00+00:00,0.04569238372460976,209153.54323690958,9566.280678897572,9.55672395494263,9566.280678897572,0.7754741433385454,0.04947769663651434,1.0,14.0,2020-04-16 00:00:00+00:00,2020-04-21 00:00:00+00:00,2020-04-21 00:00:00+00:00,0.049375300000000004,10.327018943385383,5.97207107206116,744.4391744723634,0.07781908136090289,5,120.0,scheduled,full
LINKUSDT,2020-04-18 00:00:00+00:00,2020-04-19 00:00:00+00:00,2020-04-24 00:00:00+00:00,3.5798918143380347,2744.094632235238,9833.385473619575,9.823561911707868,9833.385473619575,2.581761891365434,0.054920389738923374,1.0,4.0,2020-04-19 13:00:00+00:00,2020-04-24 13:00:00+00:00,2020-04-24 13:00:00+00:00,3.8170905,10.474457551806122,3.9353040265766315,626.6623166081645,0.06372803326884083,5,120.0,scheduled,full
VETUSDT,2020-04-17 00:00:00+00:00,2020-04-20 00:00:00+00:00,2020-04-25 00:00:00+00:00,0.00360660619161087,2694328.8880952965,9727.100633290569,9.717383250040529,9727.100633290567,1.1559981215260513,0.04722130787469174,1.0,19.0,2020-04-20 19:00:00+00:00,2020-04-25 19:00:00+00:00,2020-04-25 19:00:00+00:00,0.004122937500000001,11.108549610061404,31.083839834362376,1339.2565873264102,0.13768301961869958,5,120.0,scheduled,full
XTZUSDT,2020-04-19 00:00:00+00:00,2020-04-20 00:00:00+00:00,2020-04-25 00:00:00+00:00,2.12147592650406,4596.46514462639,9761.041441491228,9.751290151339889,9761.041441491227,1.3234578314434322,0.05659348299215423,1.0,5.0,2020-04-20 19:00:00+00:00,2020-04-25 19:00:00+00:00,2020-04-25 19:00:00+00:00,2.8165910000000003,12.94636235816839,-34.94633141269683,3207.3208857316895,0.32858388164385216,5,120.0,scheduled,full
LINKUSDT,2020-04-24 00:00:00+00:00,2020-04-27 00:00:00+00:00,2020-05-02 00:00:00+00:00,3.5615711558561873,2854.025340588921,10174.979145455258,10.164814331124132,10174.979145455256,1.8419609350966193,0.05952222621294806,1.0,3.0,2020-04-27 06:00:00+00:00,2020-05-02 06:00:00+00:00,2020-05-02 06:00:00+00:00,3.764117,10.742885302941549,64.24616808330642,492.9171041000427,0.04844404072515554,5,120.0,scheduled,full
XTZUSDT,2020-04-25 00:00:00+00:00,2020-04-27 00:00:00+00:00,2020-05-02 00:00:00+00:00,2.6801972593891468,3813.4085195446,10230.907750077675,10.22068706301466,10230.907750077675,1.923060166092785,0.06248067616757588,1.0,5.0,2020-04-27 05:00:00+00:00,2020-05-02 05:00:00+00:00,2020-05-02 05:00:00+00:00,2.7856065,10.622655559198815,-38.48152827772937,419.6066818396703,0.04101363164343697,5,120.0,scheduled,full
